Lines,Lon,VehicleNumber,Time,Lat,Brigade,download_id
35,20.988504,2068,2024-01-22 20:54:17,52.225563,012,12
24,20.982117,2070,2024-01-22 20:54:15,52.23319,014,12
23,21.0429,2072,2024-01-22 20:54:18,52.26012,010,12
15,20.99979,2084,2024-01-22 17:39:41,52.187565,012,12
25,21.001038,2102,2024-01-22 20:02:57,52.18624,3,12
23,20.972416,2146,2024-01-22 18:57:13,52.232754,010,12
35,20.972998,2156,2024-01-22 20:54:15,52.23391,011,12
35,20.972841,2164,2024-01-22 20:54:17,52.232788,013,12
20,20.97256,3001,2024-01-22 19:03:35,52.232117,6,12
7,21.055487,3002,2024-01-22 20:42:11,52.25618,8,12
9,21.118805,3003,2024-01-22 20:54:15,52.23815,017,12
9,21.053833,3004,2024-01-22 19:28:55,52.255737,019,12
20,21.017544,3006,2024-01-22 20:54:14,52.269875,5,12
3,21.085869,3007,2024-01-22 20:54:17,52.24523,6,12
28,21.053541,3009,2024-01-22 19:15:44,52.255646,013,12
25,21.054901,3010,2024-01-22 20:54:18,52.255817,10,12
9,21.05489,3011,2024-01-22 20:54:19,52.25583,019,12
3,21.03689,3014,2024-01-22 20:54:15,52.26923,08,12
20,20.899824,3015,2024-01-22 20:54:15,52.26341,8,12
6,21.053713,3016,2024-01-22 17:03:08,52.2559,013,12
6,21.05543,3017,2024-01-22 16:13:37,52.256393,013,12
28,21.054285,3018,2024-01-22 19:46:49,52.255836,014,12
22,21.007357,3020,2024-01-22 20:54:14,52.22891,5,12
9,21.055067,3023,2024-01-22 20:10:21,52.256107,019,12
22,21.054028,3024,2024-01-22 17:24:24,52.255566,2,12
22,21.05372,3026,2024-01-22 19:29:59,52.255733,7,12
3,21.116276,3027,2024-01-22 20:54:17,52.239193,010,12
6,21.001408,3028,2024-01-22 20:54:18,52.257797,010,12
25,21.02675,3029,2024-01-22 20:54:16,52.29391,2,12
15,21.00082,3102,2024-01-22 20:54:13,52.18789,2,12
17,21.007711,3105,2024-01-22 20:54:17,52.208878,030,12
17,20.999308,3107,2024-01-22 19:16:53,52.18788,031,12
15,20.9805,3108,2024-01-22 20:54:18,52.275192,7,12
17,20.979465,3110,2024-01-22 20:54:15,52.26281,28,12
15,21.015965,3111,2024-01-22 20:54:20,52.219975,5,12
17,21.001032,3112,2024-01-22 17:11:10,52.188343,24,12
15,20.99911,3113,2024-01-22 20:54:18,52.248306,8,12
17,20.99921,3117,2024-01-22 19:57:16,52.18748,6,12
9,21.055138,3118,2024-01-22 20:54:17,52.256104,8,12
1,20.98471,3119,2024-01-22 20:54:19,52.22989,21,12
7,20.946775,3120,2024-01-22 20:54:16,52.178856,010,12
15,21.000235,3121,2024-01-22 20:54:19,52.18809,1,12
25,21.02745,3123,2024-01-22 20:54:17,52.292915,4,12
17,20.980804,3124,2024-01-22 20:54:16,52.26033,014,12
1,21.023138,3125,2024-01-22 20:54:16,52.264343,1,12
17,21.00625,3126,2024-01-22 20:54:14,52.213097,11,12
4,21.0265,3127,2024-01-22 20:54:14,52.280956,012,12
17,20.99925,3128,2024-01-22 20:13:15,52.18699,29,12
3,21.055244,3129,2024-01-22 19:05:49,52.25593,4,12
9,20.994892,3130,2024-01-22 20:54:16,52.226234,5,12
35,20.982033,3134,2024-01-22 20:54:19,52.209877,9,12
9,21.040766,3135,2024-01-22 20:54:14,52.235874,12,12
28,20.928545,3136,2024-01-22 20:54:18,52.29981,8,12
35,20.972895,3137,2024-01-22 19:25:43,52.231888,8,12
1,20.931435,3138,2024-01-22 18:23:11,52.299576,26,12
33,20.92838,3139,2024-01-22 20:54:17,52.280212,10,12
9,21.011162,3140,2024-01-22 20:54:17,52.22972,4,12
7,21.05118,3141,2024-01-22 20:54:16,52.23874,1,12
3,21.036646,3142,2024-01-22 20:54:20,52.269466,09,12
9,21.012337,3143,2024-01-22 20:54:17,52.22997,023,12
28,20.971003,3148,2024-01-22 15:44:32,52.231663,8,12
17,21.000317,3149,2024-01-22 20:54:18,52.23021,7,12
1,20.979456,3150,2024-01-22 20:54:18,52.214443,011,12
24,20.931606,3151,2024-01-22 07:17:56,52.29918,3,12
2,20.932386,3152,2024-01-22 14:33:17,52.300133,021,12
33,20.930206,3153,2024-01-22 20:54:17,52.292046,1,12
1,20.973587,3155,2024-01-22 20:54:16,52.23421,8,12
7,20.96393,3156,2024-01-22 20:54:16,52.19668,4,12
9,20.976254,3157,2024-01-22 20:54:15,52.210743,13,12
3,21.021803,3158,2024-01-22 20:54:16,52.298496,3,12
7,21.059727,3159,2024-01-22 20:54:14,52.25813,2,12
9,21.05311,3160,2024-01-22 19:14:33,52.255882,2,12
3,21.05469,3161,2024-01-22 20:00:19,52.255966,1,12
1,20.931068,3162,2024-01-22 19:15:05,52.29932,4,12
4,21.014143,3163,2024-01-22 20:54:17,52.246716,5,12
24,20.931072,3165,2024-01-22 19:37:08,52.299038,012,12
24,21.05481,3166,2024-01-22 20:54:18,52.25581,011,12
1,20.973158,3167,2024-01-22 11:12:35,52.232197,8,12
33,20.930298,3168,2024-01-22 19:31:03,52.298622,2,12
33,20.972212,3169,2024-01-22 20:54:18,52.264194,017,12
33,20.930628,3170,2024-01-22 20:21:35,52.298794,3,12
1,21.027786,3171,2024-01-22 20:54:18,52.27811,3,12
1,20.930716,3172,2024-01-22 19:15:23,52.299175,22,12
23,20.920254,3173,2024-01-22 20:54:14,52.25745,3,12
1,21.02171,3174,2024-01-22 20:54:14,52.298737,2,12
9,21.055061,3176,2024-01-22 20:54:15,52.256287,9,12
33,20.931223,3177,2024-01-22 19:44:08,52.29939,019,12
17,20.947672,3178,2024-01-22 20:54:13,52.34065,4,12
35,20.960884,3179,2024-01-22 20:54:15,52.267296,2,12
6,21.118788,3180,2024-01-22 20:54:15,52.23819,1,12
35,20.950794,3182,2024-01-22 20:54:18,52.270092,1,12
23,20.972078,3183,2024-01-22 19:10:22,52.231724,4,12
1,20.988684,3184,2024-01-22 20:54:14,52.225327,012,12
24,20.970821,3187,2024-01-22 20:54:14,52.232445,4,12
24,20.971647,3188,2024-01-22 18:59:40,52.231743,8,12
6,20.940619,3189,2024-01-22 20:54:18,52.301346,5,12
4,20.930254,3190,2024-01-22 20:45:57,52.298695,2,12
24,20.945219,3192,2024-01-22 20:54:17,52.246933,5,12
35,21.016827,3193,2024-01-22 20:54:16,52.221577,5,12
22,20.973583,3194,2024-01-22 20:02:06,52.232178,4,12
1,21.021936,3195,2024-01-22 20:54:17,52.298477,010,12
4,21.012936,3196,2024-01-22 20:54:18,52.311096,3,12
33,20.981247,3197,2024-01-22 20:54:17,52.25807,5,12
33,20.930166,3199,2024-01-19 07:17:26,52.2994,15,12
1,20.931477,3200,2024-01-22 19:23:41,52.29929,6,12
33,21.006153,3201,2024-01-22 20:54:16,52.21341,020,12
3,21.047867,3203,2024-01-22 20:54:17,52.24774,5,12
22,21.051163,3204,2024-01-22 20:54:17,52.238316,5,12
22,21.053326,3206,2024-01-22 19:56:57,52.255615,9,12
24,21.053345,3207,2024-01-22 18:48:08,52.255703,3,12
7,21.054663,3208,2024-01-22 20:19:27,52.256176,3,12
25,21.048618,3209,2024-01-22 20:54:18,52.24405,5,12
20,21.05541,3210,2024-01-21 16:13:16,52.256096,6,12
25,21.05375,3211,2024-01-22 19:22:50,52.255703,7,12
9,20.943724,3212,2024-01-22 20:54:17,52.17588,14,12
35,21.00389,3213,2024-01-22 20:54:14,52.242264,1,12
24,21.09234,3214,2024-01-22 20:54:17,52.24459,2,12
28,20.971533,3215,2024-01-22 20:54:18,52.26435,9,12
1,20.998476,3217,2024-01-22 20:54:18,52.2586,25,12
2,20.930845,3218,2024-01-22 18:53:11,52.299458,023,12
2,20.931026,3219,2024-01-22 18:41:27,52.299503,024,12
2,20.931173,3220,2024-01-22 18:35:34,52.29985,021,12
1,20.985394,3221,2024-01-22 20:54:17,52.255665,23,12
9,20.999815,3222,2024-01-22 17:50:39,52.18591,024,12
17,20.986101,3223,2024-01-22 20:54:17,52.250507,23,12
18,20.998549,3224,2024-01-22 20:20:19,52.186672,013,12
18,21.002151,3225,2024-01-22 20:54:18,52.29067,8,12
1,20.93099,3226,2024-01-22 13:17:25,52.298725,011,12
1,20.98462,3227,2024-01-22 20:54:17,52.21906,029,12
15,20.964184,3228,2024-01-22 20:54:18,52.197056,4,12
4,21.015987,3229,2024-01-22 20:54:15,52.168076,8,12
4,20.99891,3230,2024-01-22 19:39:43,52.1869,013,12
9,20.947624,3231,2024-01-22 20:54:21,52.179615,6,12
33,21.002647,3232,2024-01-22 20:54:15,52.20667,15,12
17,20.93183,3233,2024-01-22 20:54:16,52.299416,7,12
4,21.000223,3234,2024-01-22 20:54:19,52.187813,012,12
9,20.999256,3235,2024-01-22 19:47:40,52.18776,021,12
33,20.928602,3236,2024-01-22 20:54:15,52.292095,016,12
17,20.999022,3237,2024-01-22 17:56:52,52.18702,22,12
2,20.93054,3238,2024-01-22 18:36:08,52.29921,022,12
1,21.029829,3239,2024-01-22 20:54:16,52.289448,26,12
33,20.930473,3240,2024-01-22 19:23:09,52.2989,9,12
4,21.002283,3241,2024-01-22 20:54:15,52.258743,1,12
9,21.119183,3242,2024-01-22 20:54:14,52.23814,3,12
18,20.997646,3243,2024-01-22 20:54:14,52.25476,6,12
9,20.998913,3244,2024-01-22 19:10:05,52.186928,11,12
4,20.998983,3245,2024-01-22 18:19:37,52.187473,5,12
9,21.084944,3246,2024-01-22 20:54:19,52.24463,018,12
1,20.982035,3247,2024-01-22 20:54:15,52.209763,7,12
17,20.998936,3248,2024-01-22 18:19:34,52.187576,3,12
18,21.0026,3249,2024-01-22 20:54:17,52.29029,014,12
9,20.989712,3250,2024-01-22 20:54:20,52.22498,7,12
9,20.998878,3251,2024-01-22 19:36:30,52.187145,020,12
4,21.02158,3252,2024-01-22 20:54:15,52.20878,015,12
1,20.972391,3253,2024-01-22 19:19:33,52.231865,9,12
1,20.931362,3254,2024-01-22 19:43:54,52.29952,030,12
7,21.05413,3257,2024-01-22 20:05:00,52.25528,5,12
18,21.012924,3258,2024-01-22 20:54:14,52.227795,1,12
3,21.054636,3259,2024-01-22 19:51:48,52.25598,7,12
9,20.943813,3260,2024-01-22 20:54:15,52.17608,022,12
15,20.995523,3261,2024-01-22 20:54:16,52.219036,1,12
17,20.930342,3262,2024-01-22 18:45:43,52.29908,013,12
24,20.93087,3263,2024-01-22 20:17:39,52.29902,012,12
1,21.027288,3264,2024-01-22 20:54:13,52.293175,27,12
1,20.981752,3265,2024-01-22 20:54:17,52.2542,5,12
24,20.971882,3266,2024-01-22 20:22:37,52.232677,1,12
17,20.999056,3267,2024-01-22 20:54:19,52.186382,034,12
18,21.020615,3268,2024-01-22 20:54:16,52.215089999999996,5,12
1,20.998892,3269,2024-01-22 19:04:12,52.187252,031,12
17,20.971949,3270,2024-01-22 20:54:16,52.27276,26,12
4,20.998924,3272,2024-01-22 19:34:10,52.18667,10,12
1,21.003157,3273,2024-01-22 20:54:18,52.25887,28,12
28,20.913172,3274,2024-01-22 20:54:14,52.25193,10,12
18,20.998901,3276,2024-01-22 19:35:49,52.18745,7,12
33,20.985956,3277,2024-01-22 20:54:15,52.25075,021,12
33,20.929869,3278,2024-01-22 18:55:45,52.298786,11,12
9,21.076448,3279,2024-01-22 20:54:17,52.243282,10,12
1,21.03151,3280,2024-01-22 20:54:19,52.27402,24,12
1,20.931492,3281,2024-01-22 17:46:44,52.29951,030,12
24,21.00376,3282,2024-01-22 20:54:19,52.22812,3,12
3,21.040966,3284,2024-01-22 20:54:16,52.250275,2,12
15,20.9438,3285,2024-01-22 20:54:17,52.175987,010,12
9,21.040033,3286,2024-01-22 20:54:15,52.23575,024,12
24,20.970245,3287,2024-01-22 20:54:16,52.232273,2,12
35,20.972763,3288,2024-01-22 20:54:16,52.26405,4,12
24,20.92491,3289,2024-01-22 20:54:13,52.26016,6,12
22,20.97306,3291,2024-01-22 10:40:59,52.23256,8,12
23,20.973381,3292,2024-01-22 19:55:09,52.23195,7,12
35,20.972887,3293,2024-01-22 18:48:06,52.23189,6,12
17,20.988913,3295,2024-01-22 20:54:13,52.181656,27,12
15,20.93155,3503,2024-01-22 18:15:45,52.299137,3,12
33,20.9309,3504,2024-01-22 20:54:17,52.299675,8,12
2,20.931728,3505,2024-01-22 17:57:08,52.299404,022,12
2,20.93122,3506,2024-01-22 18:15:53,52.298912,08,12
2,20.929972,3602,2024-01-22 20:54:17,52.293255,08,12
15,21.00078,3603,2024-01-21 17:14:41,52.18713,7,12
9,21.111942,3605,2024-01-22 20:54:21,52.24046,1,12
9,20.999283,3606,2024-01-22 20:01:37,52.186985,16,12
4,21.024292,3607,2024-01-22 20:54:19,52.193962,9,12
1,20.999027,3609,2024-01-22 17:17:13,52.187286,031,12
18,21.008018,3610,2024-01-22 20:54:17,52.18887,4,12
18,21.000065,3611,2024-01-22 20:12:11,52.187214,9,12
25,20.977905,3612,2024-01-22 20:54:16,52.210655,9,12
35,20.9998,3613,2024-01-19 09:04:15,52.187805,10,12
24,20.920002,3617,2024-01-22 20:54:22,52.25719,7,12
2,20.952078,3618,2024-01-22 20:54:21,52.318813,09,12
2,20.933056,3619,2024-01-22 14:25:37,52.299763,08,12
2,20.931074,3620,2024-01-22 18:48:58,52.2991,011,12
4,20.999203,3621,2024-01-22 20:20:04,52.187714,4,12
4,21.02261,3622,2024-01-22 20:54:16,52.18108,6,12
35,20.987255,3623,2024-01-22 20:54:15,52.21933,10,12
33,21.000772,3624,2024-01-22 20:54:20,52.18599,12,12
2,20.930904,3626,2024-01-22 18:12:30,52.2997,010,12
2,20.93158,3627,2024-01-22 19:01:43,52.300434,1,12
24,21.052584,3629,2024-01-22 20:54:16,52.238388,9,12
2,20.929398,3630,2024-01-22 20:03:17,52.300087,09,12
2,20.932112,3631,2024-01-22 18:34:16,52.298008,09,12
24,21.102575,3632,2024-01-22 20:54:18,52.242413,10,12
24,21.118753,3633,2024-01-22 20:54:16,52.238205,1,12
24,20.931509,3634,2024-01-22 18:26:49,52.299564,9,12
4,20.999126,3635,2024-01-22 20:52:44,52.187595,7,12
26,20.973087,3637,2024-01-22 13:05:12,52.233036,08,12
26,20.97252,3638,2024-01-22 16:16:04,52.23275,6,12
26,20.955622,3639,2024-01-22 20:54:19,52.230934,09,12
26,20.973154,3640,2024-01-22 18:20:23,52.23333,08,12
26,21.00179,3642,2024-01-22 20:54:18,52.244568,2,12
26,21.01703,3643,2024-01-22 20:54:16,52.247158,7,12
26,20.973896,3644,2024-01-22 20:54:14,52.235214,1,12
26,20.972946,3646,2024-01-22 20:54:22,52.232075,6,12
26,21.05197,3647,2024-01-22 20:54:22,52.247364,3,12
26,20.973103,3648,2024-01-22 20:54:20,52.23395,5,12
26,21.08457,3650,2024-01-22 20:54:21,52.244694,4,12
73,21.055702,3801,2024-01-22 20:54:19,52.25606,08,12
6,20.972992,3802,2024-01-22 16:10:20,52.23254,6,12
6,21.045778,3803,2024-01-22 20:54:20,52.24841,8,12
6,21.053993,3804,2024-01-22 19:53:14,52.255787,3,12
6,21.063547,3805,2024-01-22 20:54:20,52.24658,9,12
20,20.973263,3806,2024-01-22 20:54:20,52.232605,011,12
73,20.980818,3807,2024-01-22 20:54:19,52.26026,7,12
20,20.898163,3808,2024-01-22 20:54:22,52.252808,9,12
20,20.971266,3809,2024-01-22 20:54:21,52.232536,011,12
20,20.972706,3810,2024-01-22 16:35:09,52.232494,3,12
20,21.005474,3812,2024-01-22 20:54:19,52.245903,2,12
20,21.018929,3813,2024-01-22 20:54:17,52.26863,7,12
20,20.971533,3814,2024-01-22 19:27:11,52.231873,010,12
73,20.976448,3817,2024-01-22 20:54:19,52.235832,6,12
20,20.973074,3818,2024-01-22 20:54:18,52.231995,1,12
73,20.971869,3819,2024-01-22 19:25:17,52.231834,2,12
73,20.972866,3820,2024-01-22 20:54:22,52.232555,5,12
20,20.97283,3821,2024-01-22 20:54:21,52.23516,7,12
20,21.002113,3822,2024-01-22 20:54:18,52.29046,4,12
20,20.973465,3823,2024-01-22 20:54:14,52.235165,012,12
6,21.064608,3825,2024-01-22 20:54:18,52.24649,2,12
73,21.05471,3827,2024-01-22 20:46:31,52.256035,3,12
73,21.053701,3829,2024-01-22 18:19:07,52.255627,09,12
73,21.053604,3830,2024-01-22 20:31:32,52.256073,1,12
28,20.932875,4001,2024-01-22 19:55:26,52.298622,8,12
28,20.931326,4002,2024-01-22 19:36:13,52.298855,011,12
6,20.93213,4004,2024-01-22 20:46:09,52.2983,011,12
28,21.038706,4005,2024-01-22 20:54:19,52.251457,012,12
6,20.932392,4006,2024-01-22 19:27:42,52.298218,6,12
15,20.932922,4007,2024-01-22 20:35:18,52.298813,3,12
28,21.049906,4008,2024-01-22 20:53:49,52.25287,6,12
28,20.932655,4011,2024-01-22 19:50:22,52.298454,7,12
18,20.932064,4012,2024-01-22 20:49:30,52.298264,6,12
28,20.922504,4014,2024-01-22 20:54:21,52.259235,3,12
6,20.929953,4015,2024-01-22 20:54:21,52.292046,7,12
6,20.931507,4016,2024-01-22 18:58:27,52.298996,4,12
22,21.084944,4017,2024-01-22 20:54:20,52.24464,3,12
6,20.928513,4018,2024-01-22 20:54:19,52.299725,011,12
33,20.931803,4102,2024-01-22 20:54:22,52.299244,13,12
17,20.942236,4103,2024-01-22 20:54:18,52.33637,2,12
33,20.99336,4104,2024-01-22 20:54:17,52.242214,4,12
17,20.931192,4105,2024-01-22 19:05:46,52.299603,033,12
17,21.000938,4106,2024-01-22 20:54:20,52.178684,21,12
18,20.929102,4107,2024-01-22 20:54:17,52.29989,011,12
17,21.0047,4108,2024-01-22 20:54:20,52.2234,032,12
22,20.931683,4111,2024-01-22 20:15:58,52.299217,2,12
23,20.931469,4112,2024-01-22 20:52:45,52.299057,2,12
23,20.965496,4113,2024-01-22 20:54:21,52.244705,5,12
4,21.03338,4114,2024-01-22 20:54:19,52.28426,014,12
23,20.931126,4115,2024-01-22 19:14:07,52.299637,1,12
22,21.02405,4116,2024-01-22 20:54:17,52.23247,1,12
23,21.033243,4117,2024-01-22 20:54:21,52.25412,6,12
33,20.945326,4118,2024-01-22 20:54:17,52.271633,018,12
22,20.913876,4201,2024-01-22 20:54:17,52.252438,6,12
17,20.988869,4202,2024-01-22 20:54:09,52.181587,25,12
2,20.929094,4203,2024-01-22 20:54:20,52.299828,3,12
2,20.942247,4205,2024-01-22 20:54:16,52.336346,2,12
2,20.928772,4206,2024-01-22 20:54:20,52.298874,5,12
2,20.962467,4207,2024-01-22 20:54:18,52.31188,1,12
2,20.931475,4208,2024-01-22 18:48:20,52.299625,6,12
2,20.930248,4210,2024-01-22 20:54:18,52.291935,7,12
2,20.950447,4212,2024-01-22 20:54:18,52.341446,4,12
7,21.00023,4214,2024-01-22 19:35:00,52.18698,011,12
17,20.999962,4215,2024-01-22 20:49:59,52.186737,8,12
33,21.00022,4217,2024-01-22 19:57:19,52.18668,6,12
10,20.967363,4218,2024-01-22 20:54:19,52.233784,7,12
76,20.929619,4219,2024-01-22 20:54:20,52.291534,4,12
33,21.002102,4220,2024-01-22 20:54:19,52.22739,14,12
1,20.933239,4221,2024-01-22 20:50:10,52.29873,6,12
10,21.001118,4222,2024-01-22 18:20:10,52.1877,2,12
31,21.000257,4223,2024-01-22 20:54:20,52.187515,04,12
17,21.000006,4224,2024-01-22 18:18:06,52.187283,12,12
10,21.021132,4225,2024-01-22 20:54:19,52.21439,6,12
18,21.000011,4226,2024-01-22 20:38:51,52.186954,10,12
22,20.979504,4227,2024-01-22 20:54:18,52.248577,10,12
76,20.931458,4228,2024-01-22 18:03:03,52.29906,014,12
76,20.930092,4229,2024-01-22 20:54:22,52.29197,3,12
35,20.999844,4230,2024-01-22 15:59:13,52.18662,6,12
10,20.999931,4231,2024-01-22 15:59:34,52.187847,6,12
7,20.9441,4232,2024-01-22 20:54:20,52.1763,6,12
15,20.999039,4233,2024-01-22 19:41:16,52.187637,9,12
17,21.0022,4234,2024-01-22 20:54:17,52.18306,9,12
76,20.934307,4235,2024-01-22 20:54:17,52.29853,10,12
35,21.000156,4236,2024-01-22 19:20:47,52.186398,2,12
18,21.000103,4237,2024-01-22 19:16:14,52.187057,3,12
17,21.000134,4238,2024-01-22 19:18:17,52.186447,12,12
76,20.918203,4239,2024-01-22 20:54:20,52.22085,9,12
76,21.014206,4240,2024-01-22 20:54:19,52.188972,013,12
17,20.95024,4241,2024-01-22 20:54:19,52.34065,3,12
10,21.000048,4242,2024-01-22 18:13:42,52.18752,4,12
9,21.000967,4243,2024-01-22 19:46:16,52.186172,9,12
18,21.00008,4244,2024-01-22 12:37:06,52.18757,10,12
76,20.916773,4245,2024-01-22 20:54:17,52.221073,7,12
10,21.0007,4246,2024-01-22 20:54:19,52.1878,4,12
10,20.999039,4247,2024-01-22 19:41:36,52.187057,5,12
15,21.000195,4248,2024-01-22 20:11:42,52.1864,2,12
31,21.000605,4249,2024-01-22 20:54:19,52.1867,1,12
76,20.93223,4250,2024-01-22 19:08:15,52.300205,015,12
76,20.9252,4251,2024-01-22 20:54:17,52.2616,2,12
76,20.931229,4252,2024-01-22 19:24:50,52.299538,8,12
18,21.0006,4253,2024-01-22 20:54:19,52.18634,2,12
10,21.024519,4254,2024-01-22 20:54:20,52.190468,010,12
18,21.000006,4255,2024-01-22 15:44:47,52.186596,1,12
10,21.016033,4259,2024-01-22 20:54:17,52.168095,3,12
10,21.02453,4260,2024-01-22 20:54:17,52.186066,09,12
76,20.92456,4261,2024-01-22 20:54:22,52.260815,6,12
76,20.931578,4262,2024-01-22 20:42:58,52.298504,1,12
76,20.932886,4263,2024-01-22 20:54:16,52.269093,11,12
31,21.019552,4264,2024-01-22 20:54:21,52.1893,3,12
17,20.9854,4265,2024-01-22 20:54:20,52.2514,22,12
17,20.988714,4266,2024-01-22 20:54:18,52.24747,1,12
76,20.931372,4267,2024-01-22 19:22:53,52.299004,12,12
76,20.925444,4268,2024-01-22 20:54:21,52.260555,5,12
17,20.991982,4269,2024-01-22 20:54:18,52.18066,10,12
17,21.000107,4270,2024-01-22 20:54:20,52.187836,7,12
15,20.98625,4271,2024-01-22 20:54:17,52.269012,6,12
10,20.999971,4272,2024-01-22 15:00:22,52.186924,011,12
17,20.947554,4273,2024-01-22 20:54:20,52.30507,5,12
31,20.989134,4275,2024-01-22 20:54:20,52.181286,2,12
18,21.01836,4276,2024-01-22 20:54:19,52.18913,012,12
33,20.931347,4277,2024-01-22 18:58:21,52.299152,8,12
10,21.003143,4279,2024-01-22 20:54:19,52.22597,1,12
18,21.002705,4280,2024-01-22 20:54:20,52.258778,10,12
76,20.928547,4282,2024-01-22 20:54:20,52.223396,015,12
17,21.022156,4283,2024-01-22 20:53:30,52.179764,26,12
10,21.000195,4285,2024-01-22 20:14:28,52.186153,011,12
17,20.929014,1282,2024-01-21 19:52:06,52.298424,013,13
7,21.054699,1298,2024-01-22 15:53:19,52.255978,09,13
7,21.054062,1312,2024-01-19 15:59:54,52.255634,012,13
17,20.928846,1314,2024-01-22 17:36:09,52.298576,013,13
4,20.929523,1318,2024-01-19 17:21:02,52.29822,014,13
25,21.054245,1324,2024-01-22 12:30:08,52.255898,013,13
22,20.97396,1364,2024-01-22 20:55:21,52.233498,013,13
25,21.001055,1388,2024-01-22 20:55:22,52.18633,8,13
28,20.912441,1390,2024-01-22 20:55:21,52.239075,1,13
28,21.003773,1392,2024-01-22 20:55:21,52.25904,5,13
15,20.999935,1394,2024-01-22 07:18:17,52.187542,013,13
15,20.979338,1396,2024-01-22 20:55:23,52.21437,011,13
17,21.00204,1398,2024-01-22 20:55:22,52.18837,015,13
15,21.00104,1402,2024-01-22 18:56:45,52.18658,011,13
15,21.023846,1404,2024-01-22 20:55:25,52.200264,013,13
25,21.053616,1408,2024-01-22 17:50:09,52.25562,013,13
25,21.014627,1410,2024-01-22 20:55:24,52.230465,013,13
25,21.054285,1412,2024-01-22 19:57:56,52.255833,012,13
7,21.055016,1416,2024-01-22 15:30:41,52.25608,012,13
25,21.054434,1428,2024-01-19 16:24:12,52.25574,012,13
7,21.055443,1440,2024-01-22 20:24:24,52.25617,09,13
7,21.053291,1442,2024-01-22 18:54:13,52.255768,012,13
7,21.053715,1448,2024-01-22 10:42:57,52.255783,012,13
25,21.000977,1452,2024-01-22 19:19:46,52.18681,8,13
25,21.037651,1460,2024-01-22 20:55:22,52.252087,011,13
25,21.000343,1464,2024-01-22 20:55:25,52.18778,1,13
17,20.96106,1466,2024-01-22 20:55:24,52.278515,016,13
25,21.00066,1468,2024-01-22 20:55:21,52.18814,6,13
28,20.96116,2008,2024-01-22 20:55:25,52.267235,4,13
22,20.984282,2012,2024-01-22 20:55:23,52.23034,011,13
22,21.052078,2020,2024-01-22 20:55:19,52.247356,012,13
28,20.974316,2022,2024-01-22 20:55:22,52.233562,4,13
24,20.972898,2026,2024-01-22 20:55:25,52.23275,013,13
28,20.97249,2034,2024-01-22 20:55:26,52.23236,1,13
23,20.924791,2040,2024-01-22 20:55:20,52.26015,09,13
23,20.987005,2042,2024-01-22 20:55:25,52.239754,08,13
24,20.974644,2052,2024-01-22 20:55:23,52.233578,014,13
35,20.972952,2054,2024-01-22 20:49:48,52.23231,7,13
35,20.972725,2056,2024-01-22 14:30:56,52.232944,011,13
35,20.943892,2058,2024-01-22 20:55:23,52.271343,3,13
22,20.943941,2060,2024-01-22 20:55:20,52.27138,014,13
24,20.972599,2066,2024-01-22 16:25:48,52.232254,013,13
35,20.986963,2068,2024-01-22 20:55:23,52.22744,012,13
24,20.980202,2070,2024-01-22 20:55:21,52.23674,014,13
23,21.042904,2072,2024-01-22 20:55:24,52.260124,010,13
15,20.99979,2084,2024-01-22 17:39:41,52.187565,012,13
25,21.001038,2102,2024-01-22 20:02:57,52.18624,3,13
23,20.972416,2146,2024-01-22 18:57:13,52.232754,010,13
35,20.973015,2156,2024-01-22 20:55:21,52.233936,011,13
35,20.972826,2164,2024-01-22 20:55:22,52.2328,013,13
20,20.97256,3001,2024-01-22 19:03:35,52.232117,6,13
7,21.055487,3002,2024-01-22 20:42:11,52.25618,8,13
9,21.118816,3003,2024-01-22 20:55:22,52.23815,017,13
9,21.053833,3004,2024-01-22 19:28:55,52.255737,019,13
20,21.014366,3006,2024-01-22 20:55:20,52.273907,5,13
3,21.081116,3007,2024-01-22 20:55:23,52.245533,6,13
28,21.053541,3009,2024-01-22 19:15:44,52.255646,013,13
25,21.05473,3010,2024-01-22 20:55:19,52.255806,10,13
9,21.054893,3011,2024-01-22 20:55:25,52.255806,019,13
